account_id,sap_cd,account_nm_cn,store_cd,店仓名称,매장인원수,임차료 ,수수료율,인테리어,평균급여,보험율, bonus(매출기준%),Store Area,Open date,Closed date,Open Month,Amortization end Month,Closed Month,Store Type,Trade Zone ,Remodeling Date,Remodeling end Month
D023,8000017,沈阳瑞元禾商贸有限公司,CN6033,ML 松原 欧亚,5,"20,000.00",0.11,"16,000.00",4800,0.25,0.04,212,2023-05-15,,202305,202505,,FP,F3,,202505
D048,8000181,长沙市珀御商贸有限公司,CN6032,ML 岳阳 新天地步步高,5,"72,400.00",0,"37,708.33","4,000.00",0.24,0.04,144,2023-05-01,,202305,202504,,FP,F3,,202504
D021,8000023,山西凌皓国际贸易有限公司,CN6031,ML 运城 万达,6,"47,083.33",0,"29,166.67","4,200.00",0.28,0.02,119,2023-04-26,,202304,202504,,FP,F3,,202504
D047,8000180,内蒙古旭雅商贸有限公司,CN6029,ML 赤峰 维多利商厦,5,"60,000.00",0.16,"3,000.00","4,500.00",0.26,0.03,156,2023-05-26,,202305,202505,,FP,F4,,202505
D012,8000007,杭州宇振商业有限公司,CN6028,ML 湖州 长兴八佰伴,4,"38,258.70",0.14,"22,916.67","2,583.25",0.29,0.04,141,2023-05-01,,202305,202504,,FP,F4,,202504
D019,8000005,厦门时韫商贸有限公司,CN6026,ML 漳州 碧湖万达,7,"98,366.00",0,"22,916.67","4,484.07",0.18,0.03,151,2023-04-29,,202304,202504,,FP,F3,,202504
D004,8000030,哈尔滨麟嘉商贸有限公司,CN6024,ML 海口 远大,5,"16,800.00",0.08,"22,916.67","3,869.25",0.26,0.04,153,2023-05-01,,202305,202504,,FP,F4,,202504
D004,8000030,哈尔滨麟嘉商贸有限公司,CN6023,ML 大庆 乘风新玛特,5,"30,000.00",0.1,"17,000.00","4,500.00",0.26,0.04,201,2023-04-21,,202304,202504,,FP,F4,,202504
D029,8000019,北京嘉尚国际时装有限公司,CN6019,ML 天津 燕莎奥莱 FO,9,"100,254.00",0.14,"40,000.00","5,000.00",0.3,0.04,229,2023-04-29,,202304,202504,,FO,O2,,202504
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN6018,ML 北京 惠多港,6,"78,597.00",0,"20,366.10",6500,0.32,0.01,185,2023-06-18,,202306,202506,,FP,F4,,202506
D027,8000003,常春藤(广州)投资有限公司,CN6016,ML 肇庆 星湖国际广场,5,"55,427.20",0.12,"28,533.33","3,277.55",0.24,0.04,200,2023-05-01,,202305,202504,,FP,F3,,202504
D027,8000003,常春藤(广州)投资有限公司,CN6002,ML 东莞 民盈国贸城,8,"99,572.00",0.12,"33,190.67","2,962.76",0.24,0.04,185,2023-05-01,,202305,202504,,FP,F2,2025-07-18,202707
D004,8000030,哈尔滨麟嘉商贸有限公司,CN6004,MK 哈尔滨 群力远大,4,  ,0.11,,"4,897.00",0.26,0.03,90,2023-04-28,,202304,202504,,FP,F2,,202504
D001,8000015,上海凌博商贸有限公司,CN6000,ML 合肥 滨湖银泰城,5,"28,513.33",0.16,"31,201.51","4,179.10",0.23,0.03,182,2023-04-28,,202304,202504,,FP,F4,,202504
D005,8000029,西安纳霁动力商贸有限公司,CN6005,ML 西安 大茂城,5,"80,000.00",0.15,"17,000.00",4000,0.25,0.04,135,2023-05-20,,202305,202505,,FP,F4,,202505
D011,8000009,成都市宝康服饰商贸有限公司,CN6006,ML 自贡 爱琴海,5,"65,400.00",0.1,"31,610.00","5,900.00",0.27,0.03,164,2023-05-27,,202305,202505,,FP,F3,,202505
D012,8000007,杭州宇振商业有限公司,CN6007,ML 杭州 首创奥莱 FO,5,"68,769.89",0.18,"20,833.33","3,077.00",0.27,0.04,197,2023-04-25,,202304,202504,,FO,O2,,202504
D001,8000015,上海凌博商贸有限公司,CN6008,ML 镇江 吾悦 FO,5,"24,120.42",0,"31,105.04","3,589.11",0.26,0.03,179,2023-04-29,,202304,202504,,FO,O3,,202504
D001,8000015,上海凌博商贸有限公司,CN6009,ML 常州 溧阳上河城,5,"24,000.00",0,"32,918.99","4,444.79",0.25,0.03,185,2023-04-28,,202304,202504,,FP,F4,,202504
D001,8000015,上海凌博商贸有限公司,CN6010,ML 南通 启东文峰,5,"26,610.60",0.14,"31,380.81","4,131.73",0.26,0.03,196,2023-04-29,,202304,202504,,FP,F4,,202504
D001,8000015,上海凌博商贸有限公司,CN6011,ML 南通 八佰伴,5,"26,370.40",0.13,"27,313.75","3,943.47",0.26,0.03,205,2023-04-29,,202304,202504,,FP,F4,,202504
D011,8000009,成都市宝康服饰商贸有限公司,CN6012,ML 乐山 万达,4,"33,638.56",0,"36,300.00","5,900.00",0.27,0.03,207,2023-04-28,,202304,202504,,FP,F3,,202504
D011,8000009,成都市宝康服饰商贸有限公司,CN6013,ML 成都 太古里,12,"476,962.00",0.2,"74,422.50","6,900.00",0.23,0.03,237,2023-04-29,,202304,202504,,FP,H,,202504
D008,8000027,沈阳固孚固贸易有限公司,CN6014,ML 大连 百年港湾奥莱 FO,10,"60,000.00",0.1,"35,000.00","4,400.00",0.26,0.04,182,2023-05-01,,202305,202504,,FO,O2,,202504
D011,8000009,成都市宝康服饰商贸有限公司,CN5996,ML 成都 时代奥莱 FO,17,"134,000.00",0.16,"37,520.00","7,400.00",0.22,0.03,182,2023-04-29,,202304,202504,,FO,O1,,202504
D023,8000017,沈阳瑞元禾商贸有限公司,CN5995,MK 延边朝鲜族自治 百货大楼,3,"40,098.00",0.21,,"6,529.00",0.19,0.03,135,2023-04-20,,202304,202504,,FP,F1,,202504
D028,8000004,厦门百轮服饰有限公司,CN5994,ML 泉州 石狮泰禾,6,"62,300.00",0,"22,916.67",5000,0.21,0.03,149,2023-04-30,,202304,202504,,FP,F3,,202504
D047,8000180,内蒙古旭雅商贸有限公司,CN5993,ML 通辽 金叶广场,5,"40,000.00",0.18,"8,000.00","4,500.00",0.26,0.03,179,2023-04-08,,202304,202504,,FP,F4,,202504
D025,8000018,华初壹通国际贸易有限公司,CN5992,ML 张家口 银座,5,"80,749.84",0.16,"40,000.00","4,000.00",0.28,0.04,245,2023-04-28,,202304,202504,,FP,F3,,202504
D020,8000011,江西朝明潮贸易有限公司,CN5990,ML 南昌 武商MALL,8,"174,468.58",0.216,"30,166.67",4000,0.2,0.03,214,2023-04-28,,202304,202504,,FP,F1,,202504
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5989,ML 绥化 万达,6,"37,010.16",0,"17,000.00","4,500.00",0.26,0.04,212,2023-04-28,,202304,202504,,FP,F4,,202504
D032,8000002,深圳有盈贸易有限公司,CN5987,ML 深圳 南山深圳湾万科,4,"45,475.23",0.11,"38,675.96","5,215.70",0.25,0.04,170,2023-04-30,,202304,202504,,FP,F3,,202504
D047,8000180,内蒙古旭雅商贸有限公司,CN5986,ML 巴彦淖尔 维多利商厦,5,"22,000.00",0.16,"3,000.00","4,500.00",0.26,0.03,172,2023-04-22,,202304,202504,,FP,F4,,202504
D021,8000023,山西凌皓国际贸易有限公司,CN5985,MK 太原 茂业天地,3,  ,0,,"4,500.00",0.25,0.03,96,2023-04-21,,202304,202504,,FP,F2,,202504
D047,8000180,内蒙古旭雅商贸有限公司,CN5983,ML 呼伦贝尔 伊仕丹,5,"40,000.00",0.18,"8,000.00","4,500.00",0.26,0.03,148,2023-04-08,,202304,202504,,FP,F4,,202504
D029,8000019,北京嘉尚国际时装有限公司,CN5980,ML 北京 首创奥莱 FO,20,"450,720.00",0.18,"40,000.00",5500,0.32,0.04,279,2023-04-04,,202304,202504,,FO,O1,,202504
D008,8000027,沈阳固孚固贸易有限公司,CN5978,MK 沈阳 K11,,  ,0,,,,,92.8,2023-04-01,,202304,202503,,FP,F3,,202503
D048,8000181,长沙市珀御商贸有限公司,CN5977,ML 株洲 百货,6,"85,541.59",0.16,"37,500.00","4,000.00",0.24,0.04,164,2023-03-31,,202303,202503,,FP,F3,,202503
D014,8000006,重庆渲格商贸有限公司,CN5976,ML 重庆 万象城北区,6,"150,000.00",0.17,"38,444.90","1,600.00",0.3,0.04,186,2023-06-18,,202306,202506,,FP,F1,2024-12-13,202612
D012,8000007,杭州宇振商业有限公司,CN5974,ML 湖州 安吉浙北大厦,4,"70,847.45",0.15,"22,916.67","3,181.68",0.26,0.04,157,2023-04-29,,202304,202504,,FP,F3,,202504
D012,8000007,杭州宇振商业有限公司,CN5973,ML 金华 义乌伊美银泰百货,4,"131,348.13",0.24,"22,916.67","3,993.99",0.19,0.04,140,2023-04-01,,202304,202503,,FP,F3,,202503
D014,8000006,重庆渲格商贸有限公司,CN5970,ML 重庆 新光天地,4,"29,695.31",0.14,"22,916.67","1,600.00",0.3,0.04,162,2023-04-21,,202304,202504,,FP,F3,,202504
D011,8000009,成都市宝康服饰商贸有限公司,CN5969,ML 成都 万象城A馆,5,"113,360.00",0.2,"52,683.33","5,900.00",0.27,0.03,182,2023-04-29,,202304,202504,,FP,F1,,202504
D023,8000017,沈阳瑞元禾商贸有限公司,CN5968,ML 长春 欧亚商都,8,"150,000.00",0.21,"11,000.00",4800,0.25,0.04,152,2024-09-06,,202409,202609,,FP,F1,,202609
D011,8000009,成都市宝康服饰商贸有限公司,CN5959,ML 成都 锦华万达,4,"44,690.85",0,"25,950.00","5,900.00",0.27,0.03,146,2023-01-20,,202301,202501,,FP,F3,,202501
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5955,ML 哈尔滨 松北万象汇,5,"40,190.00",0,"17,000.00","4,500.00",0.26,0.04,166,2023-01-13,,202301,202501,,FP,F3,,202501
D011,8000009,成都市宝康服饰商贸有限公司,CN5954,ML 内江 万达,4,"39,599.48",0,"32,829.76","5,900.00",0.27,0.03,155,2023-02-25,,202302,202502,,FP,F3,,202502
D026,8000001,深圳市普洛狮贸易有限公司,CN5952,ML 深圳 观澜湖新城,5,"112,423.51",0.15,"39,333.33","6,984.71",0.07,0.03,189,2023-01-01,,202301,202412,,FP,F3,,202412
D026,8000001,深圳市普洛狮贸易有限公司,CN5951,ML 深圳 龙华天虹,6,"68,985.00",0.15,"36,250.00","6,588.24",0.08,0.03,200,2023-01-01,,202301,202412,,FP,F3,,202412
D029,8000019,北京嘉尚国际时装有限公司,CN5950,ML 北京 金源燕莎,10,"194,550.00",0.17,"40,000.00",5500,0.32,0.04,204,2023-01-09,,202301,202501,,FP,F2,2025-08-16,202708
D002,8000028,河南金安芯商贸有限公司,CN5949,ML 洛阳 丹尼斯大卫天地,5,"40,114.21",0.15,"40,000.00","4,100.00",0.28,0.04,166,2023-06-18,,202306,202506,,FP,F3,,202506
D026,8000001,深圳市普洛狮贸易有限公司,CN5948,ML 深圳 新沙天虹,6,"90,499.97",0.15,"39,750.00","9,205.43",0.06,0.03,168,2023-01-06,,202301,202501,,FP,F3,,202501
D008,8000027,沈阳固孚固贸易有限公司,CN5947,ML 盘锦 万达,7,"63,836.89",0,"27,000.00","4,400.00",0.26,0.04,139,2023-01-07,,202301,202501,,FP,F3,,202501
D025,8000018,华初壹通国际贸易有限公司,CN5946,ML 石家庄 北国先天下,5,"53,334.00",0.16,"40,000.00","4,000.00",0.28,0.04,232,2023-01-14,,202301,202501,,FP,F3,,202501
D008,8000027,沈阳固孚固贸易有限公司,CN5945,ML 朝阳 万达,6,"55,000.00",0,"26,000.00","4,400.00",0.26,0.04,160,2023-01-07,,202301,202501,,FP,F4,,202501
D012,8000007,杭州宇振商业有限公司,CN5941,ML 杭州 大悦城,4,"51,240.00",0.16,"22,916.67","2,977.28",0.25,0.04,146,2023-01-01,,202301,202412,,FP,F4,,202412
D012,8000007,杭州宇振商业有限公司,CN5940,ML 台州 奥莱 FO,4,"62,435.90",0.15,"20,833.33","3,472.50",0.22,0.04,239,2023-04-30,,202304,202504,,FO,O3,,202504
D011,8000009,成都市宝康服饰商贸有限公司,CN5939,ML 达州 升华广场,5,"86,400.00",0.1,"38,250.00","5,900.00",0.27,0.03,204,2023-01-13,,202301,202501,,FP,F4,,202501
D001,8000015,上海凌博商贸有限公司,CN5937,ML 苏州 张家港金茂览秀城,5,"16,423.69",0.1,"22,916.67","4,678.79",0.25,0.03,230,2023-01-01,,202301,202412,,FP,F3,,202412
D012,8000007,杭州宇振商业有限公司,CN5936,ML 合肥 百大鼓楼,9,"89,058.05",0.18,"22,916.67","7,117.00",0.11,0.02,206,2023-01-01,,202301,202412,,FP,F3,,202412
D011,8000009,成都市宝康服饰商贸有限公司,CN5935,ML 遂宁 万达,4,"33,139.96",0,"34,075.00","5,900.00",0.27,0.03,148,2022-12-23,,202212,202412,,FP,F4,,202412
D001,8000015,上海凌博商贸有限公司,CN5934,ML 上海 百联世博源,5,"50,059.76",0.22,"22,916.67","5,723.26",0.26,0.03,185,2023-01-10,,202301,202501,,FP,F3,,202501
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5933,ML 北京 中骏世界城 FO,6,"16,633.32",0.09,"40,000.00",5500,0.32,0.02,214,2023-03-17,,202303,202503,,FO,O3,,202503
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5932,ML 北京 通州领展,6,"113,400.00",0.137,"40,000.00",5500,0.32,0.02,142,2023-01-12,,202301,202501,,FP,F3,,202501
D008,8000027,沈阳固孚固贸易有限公司,CN5931,ML 大连 华南万象汇,9,"67,260.00",0,"43,000.00","4,400.00",0.26,0.04,231,2023-01-01,,202301,202412,,FP,F2,2025-07-31,202707
D048,8000181,长沙市珀御商贸有限公司,CN5930,ML 长沙 德思勤,6,"89,500.00",0,"37,291.67","4,000.00",0.24,0.04,149,2022-12-25,,202212,202412,,FP,F2,,202412
D048,8000181,长沙市珀御商贸有限公司,CN5929,ML 长沙 梅溪湖步步高,5,"79,200.00",0,"40,000.00","4,000.00",0.24,0.04,169,2023-06-17,,202306,202506,,FP,F3,,202506
D048,8000181,长沙市珀御商贸有限公司,CN5928,ML 常德 澧县中央大街,5,"38,000.00",0,"39,583.33","4,000.00",0.24,0.04,155,2023-02-10,,202302,202502,,FP,F4,,202502
D073,8000413,山东德峻丰品牌管理有限公司,CN5927,ML 潍坊 谷德广场,6,"60,000.00",0.1,"30,203.32","4,000.00",0.26,0.04,132,2023-01-08,,202301,202501,,FP,F3,2025-10-01,202710
D016,8000026,武汉摩顶贸易有限公司,CN5926,ML 襄阳 武商,6,"68,144.58",0.12,"40,000.00","4,800.00",0.28,0.04,174,2023-04-30,,202304,202504,,FP,F3,,202504
D016,8000026,武汉摩顶贸易有限公司,CN5924,ML 恩施土家族苗族自治 九立方,7,"71,371.31",0.12,"39,583.33","4,800.00",0.28,0.04,163,2023-04-06,,202304,202504,,FP,F3,,202504
D073,8000413,山东德峻丰品牌管理有限公司,CN5923,ML 青岛 金茂览秀城,4,"22,600.00",0.08,"21,723.00","4,000.00",0.26,0.04,171,2022-12-17,,202212,202412,,FP,F4,,202412
D012,8000007,杭州宇振商业有限公司,CN5920,ML 金华 银泰城,5,"135,469.38",0.24,"22,916.67","3,146.62",0.25,0.04,138,2023-01-01,,202301,202412,,FP,F3,,202412
D001,8000015,上海凌博商贸有限公司,CN5919,ML 南通 如东文峰,5,"43,076.52",0.14,"22,916.67","5,349.67",0.25,0.03,155,2023-01-01,,202301,202412,,FP,F3,,202412
D005,8000029,西安纳霁动力商贸有限公司,CN5918,ML 兰州 万象城,5,"63,000.00",0,"17,000.00",4000,0.25,0.04,128,2023-04-17,,202304,202504,,FP,F2,,202504
D008,8000027,沈阳固孚固贸易有限公司,CN5917,MK 沈阳 长白万象汇,4,"34,720.00",0.15,,"4,897.00",0.25,0.03,98,2022-12-31,,202212,202412,,FP,F3,,202412
D026,8000001,深圳市普洛狮贸易有限公司,CN5916,ML 深圳 光明大仟里,5,"102,248.54",0.13,"39,083.33","8,589.17",0.06,0.03,156,2022-12-10,,202212,202412,,FP,F3,,202412
D047,8000180,内蒙古旭雅商贸有限公司,CN5915,ML 赤峰 众联广场,5,"50,000.00",0.18,"2,000.00","4,500.00",0.26,0.03,192,2023-01-01,,202301,202412,,FP,F4,,202412
D073,8000413,山东德峻丰品牌管理有限公司,CN5914,ML 济南 和谐广场,5,"40,600.00",0.14,"25,885.14","4,000.00",0.26,0.04,113,2023-01-11,,202301,202501,,FP,F3,,202501
D063,8000270,南宁市菲诺电子科技有限公司,CN5913,ML 北海 宁春城,5,"44,720.00",0,"22,916.67","6,388.02",0.15,0.04,142,2022-12-17,,202212,202412,,FP,F3,,202412
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5912,ML 齐齐哈尔 百货大楼,7,"120,000",0.12,"21,000.00","4,500.00",0.26,0.04,168,2022-12-31,,202212,202412,,FP,F2,,202412
D008,8000027,沈阳固孚固贸易有限公司,CN5910,ML 沈阳 大悦城E馆,7,"74,992.26",0,"33,000.00","4,400.00",0.26,0.04,218,2023-01-01,,202301,202412,,FP,F3,,202412
D025,8000018,华初壹通国际贸易有限公司,CN5909,ML 衡水 衡百国际购物广场,5,"37,162.30",0.09,"40,000.00","4,000.00",0.28,0.04,249,2023-01-15,,202301,202501,,FP,F3,2025-05-17,202705
D072,8000385,云南恒磐商贸有限公司,CN5905,ML 昆明 公园 1903,8,"80,000.00",0.14,"27,987.46","4,324.37",0.24,0.03,193,2022-12-15,,202212,202412,,FP,F2,,202412
D001,8000015,上海凌博商贸有限公司,CN5903,ML 上海 复地活力城,5,"31,930.82",0.17,"22,916.67","5,891.37",0.27,0.03,195,2022-12-16,,202212,202412,,FP,F4,,202412
D012,8000007,杭州宇振商业有限公司,CN5902,ML 湖州 爱山银泰城,3,"34,873.70",0.15,"22,916.67","3,315.84",0.2,0.04,164,2022-12-16,,202212,202412,,FP,F4,,202412
D003,8000014,依梵(上海)品牌管理有限公司,CN5901,ML 苏州 歌林公园,5,"32,232.00",0.12,"24,975.00",5500,0.19,0.04,200,2022-12-17,,202212,202412,,FP,F3,,202412
D001,8000015,上海凌博商贸有限公司,CN5900,ML 上海 奉贤龙湖天街,6,"92,265.60",0.15,"22,916.67","6,210.05",0.25,0.03,252,2022-12-23,,202212,202412,,FP,F3,,202412
D005,8000029,西安纳霁动力商贸有限公司,CN5899,ML 西安 曲江创意谷,5,"90,000.00",0,"19,000.00",4000,0.25,0.04,210,2023-01-01,,202301,202412,,FP,F3,,202412
D001,8000015,上海凌博商贸有限公司,CN5898,ML 南京 溧水海乐城,5,"20,934.00",0,"22,916.67","4,824.63",0.25,0.03,187,2023-01-10,,202301,202501,,FP,F3,,202501
D003,8000014,依梵(上海)品牌管理有限公司,CN5897,ML 苏州 昆山万象汇,6,"82,404.00",0.17,"32,568.00",5500,0.19,0.04,168,2022-12-11,,202212,202412,,FP,F2,2025-07-25,202707
D001,8000015,上海凌博商贸有限公司,CN5895,ML 铜陵 百大购物中心,6,"13,543.66",0.14,"43,012.50","5,473.26",0.22,0.03,163,2022-12-16,,202212,202412,,FP,F3,,202412
D011,8000009,成都市宝康服饰商贸有限公司,CN5894,MK 成都 佛罗伦萨奥莱 FO,,  ,0,,,,,99,2022-12-24,,202212,202412,,FO,O1,,202412
D003,8000014,依梵(上海)品牌管理有限公司,CN5893,MK 苏州 吴江万象汇,3,  ,0,,"6,000.00",0.25,0.05,100,2023-08-20,,202308,202508,,FP,F3,,202508
D016,8000026,武汉摩顶贸易有限公司,CN5892,MK 武汉 武商广场,5,  ,0.24,,"3,917.00",0.15,0.02,70,2023-01-01,,202301,202412,,FP,F2,,202412
D003,8000014,依梵(上海)品牌管理有限公司,CN5891,MK 苏州 苏州中心,4,"35,000.00",0,,"8,500.00",0.15,0.05,98,2022-12-31,,202212,202412,,FP,F1,,202412
D072,8000385,云南恒磐商贸有限公司,CN5886,MK 昆明 顺城,3,  ,0.2,,"4,500.00",0.15,0.05,69,2022-12-31,,202212,202412,,FP,F2,,202412
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5885,ML 北京 花乡奥莱 FO,15,"253,060.08",0.12,"40,000.00",5500,0.32,0.04,253,2023-08-16,,202308,202508,,FO,O1,,202508
D011,8000009,成都市宝康服饰商贸有限公司,CN5884,ML 成都 三利爱琴海,4,"55,800.00",0.11,"26,970.00","5,900.00",0.27,0.03,150,2022-12-24,,202212,202412,,FP,F4,,202412
D012,8000007,杭州宇振商业有限公司,CN5882,ML 绍兴 大悦城,3,"24,607.87",0.15,"25,488.23","3,373.95",0.18,0.04,149,2022-11-25,,202211,202411,,FP,F4,,202411
D008,8000027,沈阳固孚固贸易有限公司,CN5880,ML 沈阳 杉杉奥莱二店 FO,9,"70,000.00",0.12,"33,000.00","4,400.00",0.26,0.04,222,2022-11-11,,202211,202411,,FO,O1,,202411
D025,8000018,华初壹通国际贸易有限公司,CN5877,ML 秦皇岛 茂业天地,9,"99,517.00",0,"40,000.00","4,000.00",0.28,0.04,195,2022-12-07,,202212,202412,,FP,F2,2025-08-15,202708
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5876,ML 哈尔滨 枫叶小镇-2F FO,6,"70,000.00",0.1,"17,000.00","4,500.00",0.26,0.04,200,2022-11-18,,202211,202411,,FO,O2,,202411
D047,8000180,内蒙古旭雅商贸有限公司,CN5875,ML 锡林郭勒 锡林浩特民盛购物中心,5,"55,000.00",0.2,"3,000.00","4,500.00",0.26,0.03,201,2022-12-18,,202212,202412,,FP,F3,,202412
D021,8000023,山西凌皓国际贸易有限公司,CN5874,ML 阳泉 万达,8,"29,381.83",0,"40,000.00","4,200.00",0.28,0.02,232,2022-12-09,,202212,202412,,FP,F4,,202412
D027,8000003,常春藤(广州)投资有限公司,CN5873,ML 惠州 港惠新天地,7,"74,910.00",0.12,"28,000.00","3,088.95",0.24,0.04,185,2022-11-11,,202211,202411,,FP,F3,,202411
D012,8000007,杭州宇振商业有限公司,CN5872,ML 绍兴 上虞上百万悦城,3,"23,313.27",0.12,"25,488.23","3,373.95",0.18,0.04,209,2022-12-23,,202212,202412,,FP,F4,,202412
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5870,ML 北京 力宝华联,6,"68,410.13",0.158,"38,250.00",5500,0.32,0.02,136,2022-10-28,,202210,202410,,FP,F3,,202410
D027,8000003,常春藤(广州)投资有限公司,CN5867,MM 广州 天汇广场,7,"172,760.00",0.15,"73,480.73","3,203.17",0.24,0.04,420,2022-12-17,,202212,202412,,FP,F1,,202412
D046,8000155,北京蓝梦宇其贸易有限公司,CN5864,MK 保定 保百购物,3,  ,0,,"5,600.00",0.25,0.03,65,2022-12-30,,202212,202412,,FP,F3,,202412
D032,8000002,深圳有盈贸易有限公司,CN5860,ML 深圳 金光华,9,"118,105.00",0.11,"27,460.49","5,215.70",0.25,0.04,150,2022-11-09,,202211,202411,,FP,F3,,202411
D027,8000003,常春藤(广州)投资有限公司,CN5859,ML 佛山 环宇城,7,"79,300.00",0.12,"37,515.92","3,369.18",0.24,0.04,243,2022-10-29,,202210,202410,,FP,F2,2025-08-30,202708
D047,8000180,内蒙古旭雅商贸有限公司,CN5857,ML 呼和浩特 王府井奥莱 FO,10,"80,000.00",0.16,"25,000.00","4,900.00",0.26,0.04,136,2023-01-01,,202301,202412,,FO,O2,2025-04-10,202704
D002,8000028,河南金安芯商贸有限公司,CN5856,ML 郑州 正弘汇,5,"21,760.00",0.16,"36,250.00","4,100.00",0.28,0.04,137,2022-12-24,,202212,202412,,FP,F3,,202412
D073,8000413,山东德峻丰品牌管理有限公司,CN5855,MK 青岛 万象城,5,"35,670.00",0.19,,"5,500.00",0.15,0.04,76,2022-11-25,,202211,202411,,FP,F1,,202411
D073,8000413,山东德峻丰品牌管理有限公司,CN5852,MM 青岛 首创奥莱 FO,8,"63,548.19",0.11,"40,000.00","4,000.00",0.26,0.04,337,2022-12-31,,202212,202412,,FO,O2,,202412
D002,8000028,河南金安芯商贸有限公司,CN5851,ML 郑州 首创奥莱 FO,6,"30,039.29",0.09,"40,000.00","4,100.00",0.28,0.04,220,2022-12-31,,202212,202412,,FO,O2,,202412
D016,8000026,武汉摩顶贸易有限公司,CN5850,ML 武汉 白沙洲龙湖天街,6,"28,807.00",0.11,"40,000.00","4,800.00",0.28,0.04,214,2022-11-09,,202211,202411,,FP,F4,,202411
D019,8000005,厦门时韫商贸有限公司,CN5849,ML 厦门 湾悦城,5,"73,750.00",0,"22,916.67","4,491.94",0.23,0.03,220,2022-10-01,,202210,202409,,FP,F4,,202409
D011,8000009,成都市宝康服饰商贸有限公司,CN5847,ML 广元 万达,5,"57,154.56",0,"38,400.00","5,900.00",0.27,0.03,198,2022-12-03,,202212,202412,,FP,F3,,202412
D001,8000015,上海凌博商贸有限公司,CN5845,ML 徐州 潘安湖奥莱 FO,5,"13,734.94",0.1,"20,833.33","4,122.76",0.26,0.03,280,2022-11-18,,202211,202411,,FO,O2,,202411
D012,8000007,杭州宇振商业有限公司,CN5844,ML 合肥 之心城,11,"118,800.00",0.15,"37,020.00","6,931.41",0.13,0.02,234,2022-10-01,,202210,202409,,FP,F2,2025-07-31,202707
D023,8000017,沈阳瑞元禾商贸有限公司,CN5841,ML 白城 欧亚购物中心,6,"50,000.00",0.15,"12,000.00",4800,0.25,0.04,176,2022-10-01,,202210,202409,,FP,F3,2025-09-15,202709
D008,8000027,沈阳固孚固贸易有限公司,CN5840,ML 沈阳 盛京大奥莱 FO,14,"100,000.00",0.11,"34,000.00","4,400.00",0.26,0.04,217,2022-10-01,,202210,202409,,FO,O2,,202409
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5834,ML 北京 燕莎奥莱 FO,13,"256,120.71",0.18,"40,000.00",5500,0.32,0.04,198,2022-10-21,,202210,202410,,FO,O1,,202410
D045,8000121,星羽宏文（沈阳）商贸有限公司,CN5833,ML 铁岭 新玛特,8,"50,000.00",0.2,"34,000.00",4600,0.26,0.04,199,2022-10-03,,202210,202410,,FP,F3,2025-07-02,202707
D021,8000023,山西凌皓国际贸易有限公司,CN5832,ML 阳泉 北国,7,"20,833.33",0.1,"40,000.00","4,200.00",0.28,0.01,211,2022-10-01,,202210,202409,,FP,F4,,202409
D020,8000011,江西朝明潮贸易有限公司,CN5827,MK 南昌 万象城,4,"35,310.00",0.16,0,4000,0.2,0.04,88,2022-10-01,,202210,202409,,FP,F2,,202409
D032,8000002,深圳有盈贸易有限公司,CN5825,MK 深圳 万象天地,4,  ,0,,"8,000.00",0.26,0.05,78,2022-10-01,,202210,202409,,FP,F1,,202409
D016,8000026,武汉摩顶贸易有限公司,CN5821,MK 武汉 国际广场,5,  ,0.24,,"4,500.00",0.15,0.02,100,2022-12-09,,202212,202412,,FP,F1,,202412
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5820,MK 佳木斯 新玛特,4,  ,0.15,,"5,000.00",0.26,0.03,90,2022-10-19,,202210,202410,,FP,F2,,202410
D012,8000007,杭州宇振商业有限公司,CN5817,MK 金华 义乌之心,3,"45,928.00",0,,"6,529.00",0.18,0.04,97,2022-09-23,,202209,202409,,FP,F2,,202409
D001,8000015,上海凌博商贸有限公司,CN5816,MK 扬州 砂之船奥莱 FO,4,  ,0.12,,"6,500.00",0.2,0.03,130,2022-09-10,,202209,202409,,FO,O2,,202409
D001,8000015,上海凌博商贸有限公司,CN5814,ML 淮南 吾悦 FO,5,"27,586.02",0,"20,833.33","3,947.38",0.24,0.03,154,2022-11-11,,202211,202411,,FO,O3,,202411
D032,8000002,深圳有盈贸易有限公司,CN5813,MM 深圳 罗湖万象城3期,6,"108,100.00",0.23,"42,835.61","5,215.70",0.25,0.04,248,2022-12-23,,202212,202412,,FP,F1,,202412
D012,8000007,杭州宇振商业有限公司,CN5812,ML 亳州 高新万达,11,"107,800.00",0,"22,916.67","6,665.12",0.1,0.02,158,2022-10-01,,202210,202409,,FP,F3,,202409
